0,Radiation
2016-12-19 04:00:18,1.227
2016-12-19 05:00:18,1.228
2016-12-19 06:00:20,1.356
2016-12-19 07:00:17,24.635
2016-12-19 08:00:20,78.271
2016-12-19 09:00:17,202.57
2016-12-19 10:00:17,317.126
2016-12-19 11:00:18,387.285
2016-12-19 12:00:18,739.145
2016-12-19 13:00:24,367.957
2016-12-19 14:00:40,148.279
2016-12-19 15:00:18,427.906
2016-12-19 16:05:17,187.245
2016-12-19 17:05:18,13.878
2016-12-19 18:05:17,1.236
2016-12-19 19:05:21,1.24
2016-12-19 20:05:17,1.248
2016-12-19 21:05:33,1.246
2016-12-19 22:05:40,1.24
2016-12-19 23:05:22,1.221
2016-12-20 00:05:20,1.235
2016-12-20 01:05:17,1.226
2016-12-20 02:05:25,1.242
2016-12-20 03:05:37,1.231
2016-12-20 04:05:18,1.229
2016-12-20 05:05:18,1.238
2016-12-20 06:05:17,6.8020000000000005
2016-12-20 07:05:20,63.305
2016-12-20 08:05:18,387.073
2016-12-20 09:05:18,533.2959999999998
2016-12-20 10:05:33,724.222
2016-12-20 11:05:21,777.2919999999998
2016-12-20 12:05:18,791.572
2016-12-20 13:05:18,656.8480000000002
2016-12-20 14:05:22,653.873
2016-12-20 15:05:18,449.824
2016-12-20 16:05:18,243.468
2016-12-20 17:05:17,30.886
2016-12-20 18:05:19,1.224
2016-12-20 19:05:21,1.223
2016-12-20 20:05:18,1.239
2016-12-20 21:05:18,1.222
2016-12-20 22:05:21,1.225
2016-12-20 23:05:17,1.225
2016-12-21 00:05:17,1.228
2016-12-21 01:05:17,1.227
2016-12-21 02:05:17,1.227
2016-12-21 03:05:41,1.216
2016-12-21 04:05:34,1.228
2016-12-21 05:05:34,1.221
2016-12-21 06:05:50,3.0980000000000003
2016-12-21 07:05:34,24.538
2016-12-21 08:05:33,362.239
2016-12-21 09:05:34,569.908
2016-12-21 10:05:34,727.752
2016-12-21 11:06:10,819.8960000000002
2016-12-21 12:05:49,842.202
2016-12-21 13:05:50,790.597
2016-12-21 14:05:49,669.831
2016-12-21 15:05:50,493.481
2016-12-21 16:05:51,255.815
2016-12-21 17:05:40,30.423
2016-12-21 18:05:42,1.236
2016-12-21 19:05:49,1.229
2016-12-21 20:05:49,1.223
2016-12-21 21:05:49,1.232
2016-12-21 22:05:50,1.226
2016-12-21 23:05:39,1.218
2016-12-22 00:05:56,1.226
2016-12-22 01:05:49,1.223
2016-12-22 02:05:50,1.217
2016-12-22 03:05:50,1.227
2016-12-22 04:06:19,1.217
2016-12-22 05:05:56,1.223
2016-12-22 06:05:50,3.013
2016-12-22 07:05:51,25.332
2016-12-22 08:05:49,371.25
2016-12-22 09:05:49,594.962
2016-12-22 10:10:50,749.0110000000002
2016-12-22 11:10:51,832.1410000000002
2016-12-22 12:10:49,852.579
2016-12-22 13:10:53,799.5060000000002
2016-12-22 14:10:50,674.868
2016-12-22 15:10:50,490.654
2016-12-22 16:10:53,244.122
2016-12-22 17:10:41,24.183000000000003
2016-12-22 18:10:40,1.238
2016-12-22 19:10:39,1.253
2016-12-22 20:10:49,1.241
2016-12-22 21:10:39,1.241
2016-12-22 22:10:40,1.235
2016-12-22 23:10:50,1.236
2016-12-23 00:11:19,1.226
2016-12-23 01:10:39,1.233
2016-12-23 02:10:50,1.218
2016-12-23 03:10:47,1.221
2016-12-23 04:10:39,1.214
2016-12-23 05:10:49,1.213
2016-12-23 06:10:54,3.821
2016-12-23 07:10:49,38.105
2016-12-23 08:10:56,390.627
2016-12-23 09:10:50,595.075
2016-12-23 10:10:49,746.043
2016-12-23 11:10:50,835.2919999999998
2016-12-23 12:11:23,851.049
2016-12-23 13:10:49,795.0419999999998
2016-12-23 14:10:39,671.548
2016-12-23 15:10:49,489.832
2016-12-23 16:10:49,243.789
2016-12-23 17:10:49,24.63
2016-12-23 18:10:39,1.227
2016-12-23 19:10:40,1.227
2016-12-23 20:10:49,1.232
2016-12-23 21:10:49,1.228
2016-12-23 22:10:41,1.232
2016-12-23 23:10:41,1.224
2016-12-24 00:10:49,1.222
2016-12-24 01:10:43,1.224
2016-12-24 02:10:49,1.221
2016-12-24 03:10:50,1.222
2016-12-24 04:10:39,1.222
2016-12-24 05:10:40,1.213
2016-12-24 06:10:52,3.712
2016-12-24 07:10:39,38.307
2016-12-24 08:10:42,387.3130000000001
2016-12-24 09:10:52,598.783
2016-12-24 10:10:50,750.5989999999998
2016-12-24 11:10:52,838.84
2016-12-24 12:10:39,863.195
2016-12-24 13:10:43,807.8
2016-12-24 14:10:49,680.668
2016-12-24 15:10:49,496.783
2016-12-24 16:10:42,249.178
2016-12-24 17:10:50,26.369
2016-12-24 18:10:51,1.231
2016-12-24 19:10:39,1.218
2016-12-24 20:10:50,1.231
2016-12-24 21:11:35,1.212
2016-12-24 22:11:26,1.216
2016-12-24 23:11:35,1.215
2016-12-25 00:11:36,1.213
2016-12-25 01:11:38,1.217
2016-12-25 02:11:35,1.216
2016-12-25 03:11:35,1.219
2016-12-25 04:11:25,1.218
2016-12-25 05:11:36,1.219
2016-12-25 06:11:35,3.5210000000000004
2016-12-25 07:11:35,60.271
2016-12-25 08:11:25,229.038
2016-12-25 09:11:26,484.097
2016-12-25 10:11:36,619.9159999999998
2016-12-25 11:11:36,744.08
2016-12-25 12:11:25,881.4780000000002
2016-12-25 13:11:36,802.919
2016-12-25 14:11:42,693.6080000000002
2016-12-25 15:10:50,405.655
2016-12-25 16:10:50,154.704
2016-12-25 17:10:50,44.488
2016-12-25 18:10:49,1.222
2016-12-25 19:10:50,1.212
2016-12-25 20:10:42,1.227
2016-12-25 21:10:50,1.223
2016-12-25 22:10:49,1.228
2016-12-25 23:10:40,1.223
2016-12-26 00:10:49,1.202
2016-12-26 01:10:39,1.203
2016-12-26 02:10:49,1.187
2016-12-26 03:10:39,1.206
2016-12-26 04:10:40,1.211
2016-12-26 05:10:40,1.213
2016-12-26 06:10:50,2.584
2016-12-26 07:10:50,52.933
2016-12-26 08:10:49,288.231
2016-12-26 09:10:39,506.264
2016-12-26 10:10:50,611.852
2016-12-26 11:10:39,698.1039999999998
2016-12-26 12:10:49,713.1080000000002
2016-12-26 13:10:40,631.9680000000002
2016-12-26 14:10:51,523.067
2016-12-26 15:10:40,396.449
2016-12-26 16:10:40,213.455
2016-12-26 17:11:06,21.185
2016-12-26 18:10:49,1.231
2016-12-26 19:10:49,1.232
2016-12-26 20:10:50,1.218
2016-12-26 21:10:45,1.216
2016-12-26 22:10:57,1.206
2016-12-26 23:10:44,1.202
2016-12-27 00:10:52,1.213
2016-12-27 01:10:50,1.205
2016-12-27 02:10:49,1.218
2016-12-27 03:10:54,1.218
2016-12-27 04:10:49,1.212
2016-12-27 05:10:49,1.22
2016-12-27 06:10:49,3.908
2016-12-27 07:10:39,67.154
2016-12-27 08:10:53,380.701
2016-12-27 09:10:50,596.258
2016-12-27 10:10:50,753.258
2016-12-27 11:10:40,844.262
2016-12-27 12:10:50,865.049
2016-12-27 13:10:50,811.618
2016-12-27 14:10:51,632.139
2016-12-27 15:10:39,462.278
2016-12-27 16:10:53,294.176
2016-12-27 17:10:50,32.503
2016-12-27 18:10:49,1.218
2016-12-27 19:10:53,1.217
2016-12-27 20:10:49,1.2009999999999998
2016-12-27 21:10:50,1.209
2016-12-27 22:10:49,1.212
2016-12-27 23:10:49,1.202
2016-12-28 00:10:50,1.203
2016-12-28 01:10:39,1.192
2016-12-28 02:10:53,1.207
2016-12-28 03:10:49,1.207
2016-12-28 04:10:50,1.197
2016-12-28 05:10:55,1.192
2016-12-28 06:11:06,2.967
2016-12-28 07:10:39,45.205
2016-12-28 08:10:49,269.707
2016-12-28 09:10:51,410.884
2016-12-28 10:10:40,544.068
2016-12-28 11:10:39,656.8430000000002
2016-12-28 12:10:40,759.14
2016-12-28 13:10:51,546.739
2016-12-28 14:11:02,475.939
2016-12-28 15:10:39,276.71
2016-12-28 16:10:40,173.43200000000004
2016-12-28 17:11:19,21.861
2016-12-28 18:10:41,1.2
2016-12-28 19:10:39,1.192
2016-12-28 20:10:49,1.193
2016-12-28 21:10:41,1.187
2016-12-28 22:10:39,1.192
2016-12-28 23:10:40,1.187
2016-12-29 00:10:49,1.188
2016-12-29 01:10:50,1.179
2016-12-29 02:10:52,1.179
2016-12-29 03:10:39,1.185
2016-12-29 04:10:39,1.179
2016-12-29 05:10:50,1.195
2016-12-29 06:11:02,2.81
2016-12-29 07:10:39,55.38800000000001
2016-12-29 08:10:49,227.484
2016-12-29 09:15:02,405.25
2016-12-29 10:15:03,407.996
2016-12-29 11:15:05,466.983
2016-12-29 12:15:03,479.027
2016-12-29 13:15:03,333.726
2016-12-29 14:15:03,294.1670000000001
2016-12-29 15:15:04,209.702
2016-12-29 16:15:02,82.037
2016-12-29 17:15:03,11.187
2016-12-29 18:15:02,1.214
2016-12-29 19:15:04,1.215
2016-12-29 20:15:02,1.206
2016-12-29 21:15:03,1.207
2016-12-29 22:15:02,1.207
2016-12-29 23:15:02,1.213
2016-12-30 00:15:03,1.21
2016-12-30 01:15:03,1.208
2016-12-30 02:15:04,1.214
2016-12-30 03:15:02,1.21
2016-12-30 04:15:05,1.198
2016-12-30 05:15:05,1.2
2016-12-30 06:15:02,2.302
2016-12-30 07:15:02,42.449
2016-12-30 08:15:06,142.261
2016-12-30 09:15:04,294.865
2016-12-30 10:15:02,337.1280000000001
2016-12-30 11:15:05,337.462
2016-12-30 12:15:03,366.082
2016-12-30 13:20:01,341.38699999999994
2016-12-30 14:20:01,129.084
2016-12-30 15:30:08,56.57899999999999
2016-12-30 16:30:02,29.663
2016-12-30 17:30:04,5.257999999999999
2016-12-30 18:30:05,1.212
2016-12-30 19:30:02,1.21
2016-12-30 20:30:06,1.214
2016-12-30 21:30:02,1.211
2016-12-30 22:30:05,1.21
2016-12-30 23:30:02,1.219
2016-12-31 00:30:02,1.215
2016-12-31 01:30:02,1.213
2016-12-31 02:30:02,1.218
2016-12-31 03:30:05,1.196
2016-12-31 04:30:02,1.212
2016-12-31 05:30:04,1.2009999999999998
2016-12-31 06:30:02,8.109
2016-12-31 07:30:06,83.51899999999998
2016-12-31 08:30:01,323.15
2016-12-31 09:30:02,457.734
2016-12-31 10:30:01,460.36800000000005
2016-12-31 11:30:04,548.9019999999998
2016-12-31 12:30:02,447.383
2016-12-31 13:30:02,323.746
2016-12-31 14:30:09,419.958
2016-12-31 15:30:01,290.624
2016-12-31 16:30:08,78.21600000000002
2016-12-31 17:30:02,6.6720000000000015
2016-12-31 18:30:05,1.218
2016-12-31 19:30:02,1.217
2016-12-31 20:30:01,1.22
2016-12-31 21:30:02,1.214
2016-12-31 22:30:05,1.207
2016-12-31 23:30:02,1.248
